"ID" "name" "Binom_Genome_Fraction" "Binom_Expected" "Binom_Observed_Region_Hits" "Binom_Fold_Enrichment" "Binom_Region_Set_Coverage" "Binom_Raw_PValue" "Binom_Adjp_BH" "Hyper_Total_Genes" "Hyper_Expected" "Hyper_Observed_Gene_Hits" "Hyper_Fold_Enrichment" "Hyper_Gene_Set_Coverage" "Hyper_Term_Gene_Coverage" "Hyper_Raw_PValue" "Hyper_Adjp_BH"
"12592" "GO:2000137" "negative regulation of cell proliferation involved in heart morphogenesis" 0.0002255194 0.02435609 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12593" "GO:2000138" "positive regulation of cell proliferation involved in heart morphogenesis" 0.001159856 0.1252645 0 0 0 1 1 6 0.05384436 0 0 0 0 1 1
"12594" "GO:2000142" "regulation of DNA-templated transcription, initiation" 0.003807183 0.4111757 0 0 0 1 1 36 0.3230661 0 0 0 0 1 1
"12595" "GO:2000143" "negative regulation of DNA-templated transcription, initiation" 0.0005698608 0.06154497 0 0 0 1 1 6 0.05384436 0 0 0 0 1 1
"12596" "GO:2000144" "positive regulation of DNA-templated transcription, initiation" 0.003116974 0.3366332 0 0 0 1 1 28 0.2512737 0 0 0 0 1 1
"12597" "GO:2000152" "regulation of ubiquitin-specific protease activity" 0.0003602366 0.03890555 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12598" "GO:2000156" "regulation of retrograde vesicle-mediated transport, Golgi to ER" 6.183935e-05 0.006678649 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12599" "GO:2000157" "negative regulation of ubiquitin-specific protease activity" 3.591073e-05 0.003878358 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12600" "GO:2000158" "positive regulation of ubiquitin-specific protease activity" 0.0003243259 0.03502719 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12601" "GO:2000169" "regulation of peptidyl-cysteine S-nitrosylation" 0.001167603 0.1261011 0 0 0 1 1 6 0.05384436 0 0 0 0 1 1
"12602" "GO:2000170" "positive regulation of peptidyl-cysteine S-nitrosylation" 1.520734e-05 0.001642392 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12603" "GO:2000172" "regulation of branching morphogenesis of a nerve" 0.0004576173 0.04942267 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12604" "GO:2000176" "positive regulation of pro-T cell differentiation" 1.407648e-05 0.001520259 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12605" "GO:2000177" "regulation of neural precursor cell proliferation" 0.01407801 1.520425 0 0 0 1 1 95 0.8525356 0 0 0 0 1 1
"12606" "GO:2000178" "negative regulation of neural precursor cell proliferation" 0.002306424 0.2490938 0 0 0 1 1 24 0.2153774 0 0 0 0 1 1
"12607" "GO:2000179" "positive regulation of neural precursor cell proliferation" 0.007015722 0.7576979 0 0 0 1 1 56 0.5025473 0 0 0 0 1 1
"12608" "GO:2000181" "negative regulation of blood vessel morphogenesis" 0.01045215 1.128832 0 0 0 1 1 88 0.7897172 0 0 0 0 1 1
"12609" "GO:2000182" "regulation of progesterone biosynthetic process" 0.000656819 0.07093645 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12610" "GO:2000184" "positive regulation of progesterone biosynthetic process" 0.0006177785 0.06672008 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12611" "GO:2000188" "regulation of cholesterol homeostasis" 0.0009753976 0.1053429 0 0 0 1 1 13 0.1166628 0 0 0 0 1 1
"12612" "GO:2000189" "positive regulation of cholesterol homeostasis" 0.0001348362 0.01456231 0 0 0 1 1 5 0.0448703 0 0 0 0 1 1
"12613" "GO:2000191" "regulation of fatty acid transport" 0.002496523 0.2696244 0 0 0 1 1 23 0.2064034 0 0 0 0 1 1
"12614" "GO:2000192" "negative regulation of fatty acid transport" 0.001195041 0.1290644 0 0 0 1 1 7 0.06281842 0 0 0 0 1 1
"12615" "GO:2000193" "positive regulation of fatty acid transport" 0.001181975 0.1276533 0 0 0 1 1 15 0.1346109 0 0 0 0 1 1
"12616" "GO:2000194" "regulation of female gonad development" 0.001026592 0.1108719 0 0 0 1 1 12 0.1076887 0 0 0 0 1 1
"12617" "GO:2000195" "negative regulation of female gonad development" 0.0006457105 0.06973674 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12618" "GO:2000196" "positive regulation of female gonad development" 8.688677e-05 0.009383771 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12619" "GO:2000197" "regulation of ribonucleoprotein complex localization" 0.0005404848 0.05837236 0 0 0 1 1 8 0.07179247 0 0 0 0 1 1
"12620" "GO:2000208" "positive regulation of ribosomal small subunit export from nucleus" 9.717066e-05 0.01049443 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12621" "GO:2000211" "regulation of glutamate metabolic process" 7.556757e-05 0.008161298 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12622" "GO:2000212" "negative regulation of glutamate metabolic process" 1.087123e-05 0.001174093 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12623" "GO:2000224" "regulation of testosterone biosynthetic process" 0.000189569 0.02047345 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12624" "GO:2000225" "negative regulation of testosterone biosynthetic process" 0.0001171866 0.01265616 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12625" "GO:2000227" "negative regulation of pancreatic A cell differentiation" 0.0002591665 0.02798998 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12626" "GO:2000231" "positive regulation of pancreatic stellate cell proliferation" 3.121769e-05 0.00337151 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12627" "GO:2000232" "regulation of rRNA processing" 0.0006332525 0.06839127 0 0 0 1 1 11 0.09871465 0 0 0 0 1 1
"12628" "GO:2000233" "negative regulation of rRNA processing" 0.0001877601 0.02027809 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12629" "GO:2000234" "positive regulation of rRNA processing" 0.0004454924 0.04811318 0 0 0 1 1 9 0.08076653 0 0 0 0 1 1
"12630" "GO:2000243" "positive regulation of reproductive process" 0.008986279 0.9705182 0 0 0 1 1 58 0.5204954 0 0 0 0 1 1
"12631" "GO:2000249" "regulation of actin cytoskeleton reorganization" 0.002683459 0.2898135 0 0 0 1 1 33 0.296144 0 0 0 0 1 1
"12632" "GO:2000251" "positive regulation of actin cytoskeleton reorganization" 0.002022057 0.2183821 0 0 0 1 1 18 0.1615331 0 0 0 0 1 1
"12633" "GO:2000252" "negative regulation of feeding behavior" 0.0009590843 0.1035811 0 0 0 1 1 10 0.08974059 0 0 0 0 1 1
"12634" "GO:2000253" "positive regulation of feeding behavior" 0.0008386472 0.09057389 0 0 0 1 1 9 0.08076653 0 0 0 0 1 1
"12635" "GO:2000256" "positive regulation of male germ cell proliferation" 1.887527e-05 0.00203853 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12636" "GO:2000257" "regulation of protein activation cascade" 0.001074456 0.1160413 0 0 0 1 1 15 0.1346109 0 0 0 0 1 1
"12637" "GO:2000266" "regulation of blood coagulation, intrinsic pathway" 4.775456e-05 0.005157493 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12638" "GO:2000269" "regulation of fibroblast apoptotic process" 0.002371001 0.2560681 0 0 0 1 1 16 0.1435849 0 0 0 0 1 1
"12639" "GO:2000270" "negative regulation of fibroblast apoptotic process" 0.0008753511 0.09453792 0 0 0 1 1 8 0.07179247 0 0 0 0 1 1
"12640" "GO:2000271" "positive regulation of fibroblast apoptotic process" 0.001515741 0.1637 0 0 0 1 1 6 0.05384436 0 0 0 0 1 1
"12641" "GO:2000272" "negative regulation of receptor activity" 0.003968425 0.4285899 0 0 0 1 1 46 0.4128067 0 0 0 0 1 1
"12642" "GO:2000273" "positive regulation of receptor activity" 0.003836451 0.4143368 0 0 0 1 1 47 0.4217808 0 0 0 0 1 1
"12643" "GO:2000275" "regulation of oxidative phosphorylation uncoupler activity" 0.0003970281 0.04287904 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12644" "GO:2000276" "negative regulation of oxidative phosphorylation uncoupler activity" 0.0003423052 0.03696896 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12645" "GO:2000277" "positive regulation of oxidative phosphorylation uncoupler activity" 2.527858e-05 0.002730087 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12646" "GO:2000279" "negative regulation of DNA biosynthetic process" 0.00337613 0.364622 0 0 0 1 1 36 0.3230661 0 0 0 0 1 1
"12647" "GO:2000282" "regulation of cellular amino acid biosynthetic process" 0.0001049994 0.01133994 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12648" "GO:2000286" "receptor internalization involved in canonical Wnt signaling pathway" 0.0001328733 0.01435031 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12649" "GO:2000287" "positive regulation of myotome development" 0.0003733714 0.04032412 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12650" "GO:2000288" "positive regulation of myoblast proliferation" 0.0009990233 0.1078945 0 0 0 1 1 7 0.06281842 0 0 0 0 1 1
"12651" "GO:2000291" "regulation of myoblast proliferation" 0.001264817 0.1366002 0 0 0 1 1 12 0.1076887 0 0 0 0 1 1
"12652" "GO:2000295" "regulation of hydrogen peroxide catabolic process" 0.0004444507 0.04800068 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12653" "GO:2000296" "negative regulation of hydrogen peroxide catabolic process" 2.501532e-05 0.002701654 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12654" "GO:2000297" "negative regulation of synapse maturation" 8.513835e-05 0.009194942 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12655" "GO:2000298" "regulation of Rho-dependent protein serine/threonine kinase activity" 0.0006165684 0.06658938 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12656" "GO:2000299" "negative regulation of Rho-dependent protein serine/threonine kinase activity" 0.0004128032 0.04458274 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12657" "GO:2000300" "regulation of synaptic vesicle exocytosis" 0.002839836 0.3067023 0 0 0 1 1 26 0.2333255 0 0 0 0 1 1
"12658" "GO:2000301" "negative regulation of synaptic vesicle exocytosis" 0.0006907312 0.07459897 0 0 0 1 1 5 0.0448703 0 0 0 0 1 1
"12659" "GO:2000302" "positive regulation of synaptic vesicle exocytosis" 0.0006694076 0.07229603 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12660" "GO:2000303" "regulation of ceramide biosynthetic process" 0.0001825693 0.01971748 0 0 0 1 1 8 0.07179247 0 0 0 0 1 1
"12661" "GO:2000304" "positive regulation of ceramide biosynthetic process" 0.0001237716 0.01336733 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12662" "GO:2000307" "regulation of tumor necrosis factor (ligand) superfamily member 11 production" 0.0002335215 0.02522032 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12663" "GO:2000308" "negative regulation of tumor necrosis factor (ligand) superfamily member 11 production" 2.325066e-05 0.002511071 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12664" "GO:2000309" "positive regulation of tumor necrosis factor (ligand) superfamily member 11 production" 0.0002102708 0.02270925 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12665" "GO:2000310" "regulation of N-methyl-D-aspartate selective glutamate receptor activity" 0.002960102 0.319691 0 0 0 1 1 16 0.1435849 0 0 0 0 1 1
"12666" "GO:2000311" "regulation of alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate selective glutamate receptor activity" 0.002955382 0.3191812 0 0 0 1 1 21 0.1884552 0 0 0 0 1 1
"12667" "GO:2000312" "regulation of kainate selective glutamate receptor activity" 0.0006556262 0.07080763 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12668" "GO:2000313" "regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation" 0.0001585205 0.01712021 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12669" "GO:2000314" "negative regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation" 2.892537e-05 0.00312394 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12670" "GO:2000316" "regulation of T-helper 17 type immune response" 0.001073588 0.1159475 0 0 0 1 1 13 0.1166628 0 0 0 0 1 1
"12671" "GO:2000318" "positive regulation of T-helper 17 type immune response" 0.0005088139 0.0549519 0 0 0 1 1 5 0.0448703 0 0 0 0 1 1
"12672" "GO:2000319" "regulation of T-helper 17 cell differentiation" 0.0005817976 0.06283414 0 0 0 1 1 9 0.08076653 0 0 0 0 1 1
"12673" "GO:2000320" "negative regulation of T-helper 17 cell differentiation" 0.0005458774 0.05895476 0 0 0 1 1 7 0.06281842 0 0 0 0 1 1
"12674" "GO:2000321" "positive regulation of T-helper 17 cell differentiation" 3.592017e-05 0.003879378 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12675" "GO:2000322" "regulation of glucocorticoid receptor signaling pathway" 0.001180908 0.127538 0 0 0 1 1 10 0.08974059 0 0 0 0 1 1
"12676" "GO:2000323" "negative regulation of glucocorticoid receptor signaling pathway" 0.0003780203 0.04082619 0 0 0 1 1 6 0.05384436 0 0 0 0 1 1
"12677" "GO:2000324" "positive regulation of glucocorticoid receptor signaling pathway" 0.0008028875 0.08671185 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12678" "GO:2000325" "regulation of ligand-dependent nuclear receptor transcription coactivator activity" 0.000188383 0.02034536 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12679" "GO:2000326" "negative regulation of ligand-dependent nuclear receptor transcription coactivator activity" 1.31983e-05 0.001425417 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12680" "GO:2000327" "positive regulation of ligand-dependent nuclear receptor transcription coactivator activity" 0.0001751847 0.01891994 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12681" "GO:2000328" "regulation of T-helper 17 cell lineage commitment" 0.0002039741 0.0220292 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12682" "GO:2000329" "negative regulation of T-helper 17 cell lineage commitment" 0.0001920728 0.02074386 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12683" "GO:2000330" "positive regulation of T-helper 17 cell lineage commitment" 1.190125e-05 0.001285335 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12684" "GO:2000331" "regulation of terminal button organization" 6.383214e-05 0.006893871 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12685" "GO:2000334" "positive regulation of blood microparticle formation" 0.000148756 0.01606564 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12686" "GO:2000338" "regulation of chemokine (C-X-C motif) ligand 1 production" 0.000113507 0.01225875 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12687" "GO:2000340" "positive regulation of chemokine (C-X-C motif) ligand 1 production" 0.000106854 0.01154023 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12688" "GO:2000341" "regulation of chemokine (C-X-C motif) ligand 2 production" 0.001016858 0.1098207 0 0 0 1 1 12 0.1076887 0 0 0 0 1 1
"12689" "GO:2000342" "negative regulation of chemokine (C-X-C motif) ligand 2 production" 0.0005392501 0.05823901 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12690" "GO:2000343" "positive regulation of chemokine (C-X-C motif) ligand 2 production" 0.000470955 0.05086313 0 0 0 1 1 9 0.08076653 0 0 0 0 1 1
"12691" "GO:2000344" "positive regulation of acrosome reaction" 0.0008677017 0.09371178 0 0 0 1 1 10 0.08974059 0 0 0 0 1 1
"12692" "GO:2000345" "regulation of hepatocyte proliferation" 0.001284442 0.1387197 0 0 0 1 1 13 0.1166628 0 0 0 0 1 1
"12693" "GO:2000346" "negative regulation of hepatocyte proliferation" 0.0001813504 0.01958584 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12694" "GO:2000347" "positive regulation of hepatocyte proliferation" 0.0006283317 0.06785983 0 0 0 1 1 6 0.05384436 0 0 0 0 1 1
"12695" "GO:2000348" "regulation of CD40 signaling pathway" 0.0003203799 0.03460103 0 0 0 1 1 6 0.05384436 0 0 0 0 1 1
"12696" "GO:2000349" "negative regulation of CD40 signaling pathway" 0.0002482306 0.02680891 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12697" "GO:2000350" "positive regulation of CD40 signaling pathway" 1.426797e-05 0.001540941 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12698" "GO:2000351" "regulation of endothelial cell apoptotic process" 0.00392918 0.4243515 0 0 0 1 1 44 0.3948586 0 0 0 0 1 1
"12699" "GO:2000352" "negative regulation of endothelial cell apoptotic process" 0.002706387 0.2922898 0 0 0 1 1 29 0.2602477 0 0 0 0 1 1
"12700" "GO:2000353" "positive regulation of endothelial cell apoptotic process" 0.001222793 0.1320616 0 0 0 1 1 15 0.1346109 0 0 0 0 1 1
"12701" "GO:2000354" "regulation of ovarian follicle development" 0.0002150058 0.02322063 0 0 0 1 1 5 0.0448703 0 0 0 0 1 1
"12702" "GO:2000355" "negative regulation of ovarian follicle development" 2.396944e-06 0.00025887 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12703" "GO:2000357" "negative regulation of kidney smooth muscle cell differentiation" 0.0003769306 0.04070851 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12704" "GO:2000358" "positive regulation of kidney smooth muscle cell differentiation" 0.0003769306 0.04070851 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12705" "GO:2000359" "regulation of binding of sperm to zona pellucida" 8.88214e-05 0.009592711 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12706" "GO:2000360" "negative regulation of binding of sperm to zona pellucida" 3.206904e-05 0.003463457 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12707" "GO:2000363" "positive regulation of prostaglandin-E synthase activity" 6.441041e-05 0.006956325 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12708" "GO:2000366" "positive regulation of STAT protein import into nucleus" 0.000780214 0.08426311 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12709" "GO:2000368" "positive regulation of acrosomal vesicle exocytosis" 7.949651e-06 0.0008585623 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12710" "GO:2000369" "regulation of clathrin-dependent endocytosis" 0.002060802 0.2225666 0 0 0 1 1 17 0.152559 0 0 0 0 1 1
"12711" "GO:2000370" "positive regulation of clathrin-dependent endocytosis" 0.0011205 0.121014 0 0 0 1 1 7 0.06281842 0 0 0 0 1 1
"12712" "GO:2000373" "positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity" 0.0001326376 0.01432486 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12713" "GO:2000374" "regulation of oxygen metabolic process" 7.222824e-05 0.00780065 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12714" "GO:2000376" "positive regulation of oxygen metabolic process" 1.112996e-05 0.001202036 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12715" "GO:2000379" "positive regulation of reactive oxygen species metabolic process" 0.008355404 0.9023836 0 0 0 1 1 89 0.7986913 0 0 0 0 1 1
"12716" "GO:2000380" "regulation of mesoderm development" 0.002450226 0.2646244 0 0 0 1 1 16 0.1435849 0 0 0 0 1 1
"12717" "GO:2000381" "negative regulation of mesoderm development" 0.001810693 0.1955549 0 0 0 1 1 9 0.08076653 0 0 0 0 1 1
"12718" "GO:2000382" "positive regulation of mesoderm development" 0.0004385977 0.04736855 0 0 0 1 1 5 0.0448703 0 0 0 0 1 1
"12719" "GO:2000384" "negative regulation of ectoderm development" 0.000663796 0.07168997 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12720" "GO:2000386" "positive regulation of ovarian follicle development" 7.600912e-05 0.008208984 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12721" "GO:2000388" "positive regulation of antral ovarian follicle growth" 5.552707e-06 0.0005996923 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12722" "GO:2000391" "positive regulation of neutrophil extravasation" 0.0002769947 0.02991543 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12723" "GO:2000392" "regulation of lamellipodium morphogenesis" 0.001024341 0.1106289 0 0 0 1 1 11 0.09871465 0 0 0 0 1 1
"12724" "GO:2000393" "negative regulation of lamellipodium morphogenesis" 0.000224455 0.02424114 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12725" "GO:2000394" "positive regulation of lamellipodium morphogenesis" 0.0005974087 0.06452014 0 0 0 1 1 7 0.06281842 0 0 0 0 1 1
"12726" "GO:2000397" "positive regulation of ubiquitin-dependent endocytosis" 4.875965e-05 0.005266042 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12727" "GO:2000399" "negative regulation of thymocyte aggregation" 0.001279941 0.1382336 0 0 0 1 1 11 0.09871465 0 0 0 0 1 1
"12728" "GO:2000401" "regulation of lymphocyte migration" 0.003465157 0.374237 0 0 0 1 1 50 0.448703 0 0 0 0 1 1
"12729" "GO:2000402" "negative regulation of lymphocyte migration" 0.0005575369 0.06021399 0 0 0 1 1 9 0.08076653 0 0 0 0 1 1
"12730" "GO:2000403" "positive regulation of lymphocyte migration" 0.002627858 0.2838087 0 0 0 1 1 34 0.305118 0 0 0 0 1 1
"12731" "GO:2000404" "regulation of T cell migration" 0.002873501 0.3103381 0 0 0 1 1 36 0.3230661 0 0 0 0 1 1
"12732" "GO:2000405" "negative regulation of T cell migration" 0.0003040153 0.03283365 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12733" "GO:2000406" "positive regulation of T cell migration" 0.002483794 0.2682498 0 0 0 1 1 29 0.2602477 0 0 0 0 1 1
"12734" "GO:2000407" "regulation of T cell extravasation" 0.0001475987 0.01594065 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12735" "GO:2000409" "positive regulation of T cell extravasation" 0.0001355357 0.01463786 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12736" "GO:2000410" "regulation of thymocyte migration" 0.0002142436 0.02313831 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12737" "GO:2000412" "positive regulation of thymocyte migration" 0.0002060394 0.02225225 0 0 0 1 1 3 0.02692218 0 0 0 0 1 1
"12738" "GO:2000415" "positive regulation of fibronectin-dependent thymocyte migration" 1.800012e-05 0.001944013 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12739" "GO:2000416" "regulation of eosinophil migration" 0.0005763242 0.06224301 0 0 0 1 1 6 0.05384436 0 0 0 0 1 1
"12740" "GO:2000417" "negative regulation of eosinophil migration" 0.0004298987 0.04642906 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12741" "GO:2000418" "positive regulation of eosinophil migration" 0.0001464255 0.01581395 0 0 0 1 1 4 0.03589624 0 0 0 0 1 1
"12742" "GO:2000420" "negative regulation of eosinophil extravasation" 0.0003994761 0.04314342 0 0 0 1 1 1 0.008974059 0 0 0 0 1 1
"12743" "GO:2000424" "positive regulation of eosinophil chemotaxis" 0.0001061224 0.01146122 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12744" "GO:2000425" "regulation of apoptotic cell clearance" 0.0003621716 0.03911453 0 0 0 1 1 9 0.08076653 0 0 0 0 1 1
"12745" "GO:2000426" "negative regulation of apoptotic cell clearance" 0.0001238864 0.01337973 0 0 0 1 1 2 0.01794812 0 0 0 0 1 1
"12746" "GO:2000427" "positive regulation of apoptotic cell clearance" 0.000177239 0.01914181 0 0 0 1 1 6 0.05384436 0 0 0 0 1 1
